J0238+1636  4.85 2454513.325   1.143 0.010
J0238+1636  4.85 2454547.125   1.114 0.009
J0238+1636  4.85 2454616.865   1.428 0.014
J0238+1636  4.85 2454646.032   1.982 0.018
J0238+1636  4.85 2454701.511   2.731 0.025
J0238+1636  4.85 2454726.726   3.234 0.029
J0238+1636  4.85 2454755.562   4.467 0.040
J0238+1636  4.85 2454778.698   5.093 0.044
J0238+1636  4.85 2454806.478   4.701 0.037
J0238+1636  4.85 2454855.448   3.625 0.031
J0238+1636  4.85 2454896.248   3.317 0.036
J0238+1636  4.85 2454935.035   2.931 0.024
J0238+1636  4.85 2454982.039   2.414 0.021
J0238+1636  4.85 2455009.876   1.911 0.016
J0238+1636  4.85 2455044.830   1.608 0.014
J0238+1636  4.85 2455072.630   1.507 0.012
J0238+1636  4.85 2455102.600   1.474 0.013
J0238+1636  4.85 2455139.518   1.319 0.011
J0238+1636  4.85 2455164.455   1.258 0.010
J0238+1636  4.85 2455200.481   1.254 0.011
J0238+1636  4.85 2455228.405   1.165 0.010
J0238+1636  4.85 2455270.160   1.090 0.010
J0238+1636  4.85 2455288.233   1.045 0.009
J0238+1636  4.85 2455340.010   0.987 0.008
J0238+1636  4.85 2455457.704   1.054 0.017
J0238+1636  4.85 2455486.514   1.050 0.012
J0238+1636  4.85 2455514.613   1.024 0.023
J0238+1636  4.85 2455543.502   1.076 0.017
J0238+1636  4.85 2455570.308   1.099 0.013
J0238+1636  4.85 2455592.348   1.045 0.012
J0238+1636  4.85 2455616.278   1.016 0.010
J0238+1636  4.85 2455640.147   1.057 0.021
J0238+1636  4.85 2455719.772   1.185 0.013
J0238+1636  4.85 2455731.752   1.195 0.017
J0238+1636  4.85 2455752.626   1.262 0.016
J0238+1636  4.85 2455779.730   1.221 0.017
J0238+1636  4.85 2455808.711   1.193 0.021
J0238+1636  4.85 2455821.558   1.234 0.014
J0238+1636  4.85 2455835.627   1.190 0.018
J0238+1636  4.85 2455853.574   1.190 0.015
J0238+1636  4.85 2455871.625   1.181 0.014
J0238+1636  4.85 2455883.509   1.209 0.012
J0238+1636  4.85 2455906.457   1.172 0.012
J0238+1636  4.85 2455930.520   1.127 0.023
J0238+1636  4.85 2455942.351   1.107 0.010
J0238+1636  4.85 2455954.333   1.134 0.011
J0238+1636  4.85 2455976.295   1.119 0.013
J0238+1636  4.85 2455990.254   1.054 0.012
J0238+1636  4.85 2456019.970   1.066 0.013
J0238+1636  4.85 2456081.090   1.093 0.012
J0238+1636  4.85 2456109.966   1.041 0.018
J0238+1636  4.85 2456174.572   1.028 0.012
J0238+1636  4.85 2456201.591   1.017 0.017
J0238+1636  4.85 2456240.592   1.028 0.013
J0238+1636  4.85 2456263.443   1.018 0.013
J0238+1636  4.85 2456296.455   1.111 0.011
J0238+1636  4.85 2456328.165   1.038 0.012
J0238+1636  4.85 2456357.165   1.048 0.011
J0238+1636  4.85 2456384.236   1.032 0.013
J0238+1636  4.85 2456445.069   0.876 0.012
J0238+1636  4.85 2456466.003   0.793 0.011
J0238+1636  4.85 2456482.653   0.776 0.009
J0238+1636  4.85 2456510.576   0.739 0.007
J0238+1636  4.85 2456597.653   0.729 0.009
J0238+1636  4.85 2456662.357   0.746 0.012
J0238+1636  4.85 2456691.273   0.754 0.007
J0238+1636  4.85 2456718.296   0.785 0.008
J0238+1636  4.85 2456754.139   0.803 0.011
J0238+1636  4.85 2456810.071   0.911 0.015
J0238+1636  4.85 2456837.911   0.937 0.014
J0238+1636  4.85 2456872.791   0.901 0.009
J0238+1636  8.35 2454127.828   0.881 0.015
J0238+1636  8.35 2454184.103   2.069 0.033
J0238+1636  8.35 2454239.109   3.209 0.040
J0238+1636  8.35 2454302.758   2.458 0.029
J0238+1636  8.35 2454338.653   1.872 0.045
J0238+1636  8.35 2454358.759   1.583 0.020
J0238+1636  8.35 2454419.447   1.350 0.042
J0238+1636  8.35 2454453.360   1.308 0.017
J0238+1636  8.35 2454486.397   1.074 0.016
J0238+1636  8.35 2454513.323   0.981 0.011
J0238+1636  8.35 2454547.123   1.071 0.015
J0238+1636  8.35 2454616.864   2.108 0.026
J0238+1636  8.35 2454646.030   2.887 0.049
J0238+1636  8.35 2454701.508   3.200 0.044
J0238+1636  8.35 2454726.724   4.110 0.055
J0238+1636  8.35 2454755.559   5.838 0.073
J0238+1636  8.35 2454778.696   6.220 0.090
J0238+1636  8.35 2454806.475   4.918 0.064
J0238+1636  8.35 2454855.444   3.759 0.055
J0238+1636  8.35 2454896.245   3.207 0.066
J0238+1636  8.35 2454935.032   2.794 0.033
J0238+1636  8.35 2454982.036   2.121 0.033
J0238+1636  8.35 2455009.871   1.622 0.023
J0238+1636  8.35 2455044.827   1.457 0.018
J0238+1636  8.35 2455072.627   1.448 0.018
J0238+1636  8.35 2455102.598   1.346 0.018
J0238+1636  8.35 2455139.516   1.212 0.017
J0238+1636  8.35 2455164.451   1.099 0.044
J0238+1636  8.35 2455200.478   1.162 0.016
J0238+1636  8.35 2455228.402   1.073 0.015
J0238+1636  8.35 2455270.157   1.097 0.018
J0238+1636  8.35 2455288.231   0.981 0.013
J0238+1636  8.35 2455340.012   1.003 0.015
J0238+1636  8.35 2455375.021   1.097 0.014
J0238+1636  8.35 2455457.701   1.140 0.022
J0238+1636  8.35 2455486.511   1.149 0.029
J0238+1636  8.35 2455514.611   1.127 0.040
J0238+1636  8.35 2455543.500   1.112 0.020
J0238+1636  8.35 2455592.346   1.069 0.026
J0238+1636  8.35 2455616.276   1.061 0.014
J0238+1636  8.35 2455640.144   1.110 0.024
J0238+1636  8.35 2455673.960   1.069 0.014
J0238+1636  8.35 2455731.754   1.405 0.067
J0238+1636  8.35 2455752.623   1.305 0.027
J0238+1636  8.35 2455779.728   1.261 0.026
J0238+1636  8.35 2455808.709   1.271 0.018
J0238+1636  8.35 2455821.560   1.253 0.022
J0238+1636  8.35 2455835.625   1.224 0.026
J0238+1636  8.35 2455853.576   1.191 0.016
J0238+1636  8.35 2455871.623   1.149 0.014
J0238+1636  8.35 2455883.511   1.155 0.015
J0238+1636  8.35 2455904.823   1.146 0.019
J0238+1636  8.35 2455930.517   1.105 0.016
J0238+1636  8.35 2455942.353   1.112 0.016
J0238+1636  8.35 2455954.331   1.146 0.016
J0238+1636  8.35 2455976.297   1.151 0.043
J0238+1636  8.35 2455990.252   1.074 0.014
J0238+1636  8.35 2456019.968   1.140 0.015
J0238+1636  8.35 2456088.389   1.126 0.014
J0238+1636  8.35 2456109.963   1.081 0.054
J0238+1636  8.35 2456144.726   1.003 0.036
J0238+1636  8.35 2456174.552   1.141 0.026
J0238+1636  8.35 2456201.590   1.149 0.016
J0238+1636  8.35 2456240.591   1.246 0.016
J0238+1636  8.35 2456263.441   1.278 0.034
J0238+1636  8.35 2456296.452   1.331 0.018
J0238+1636  8.35 2456328.163   1.175 0.034
J0238+1636  8.35 2456357.163   1.108 0.019
J0238+1636  8.35 2456384.234   1.012 0.017
J0238+1636  8.35 2456445.066   0.785 0.031
J0238+1636  8.35 2456466.000   0.726 0.013
J0238+1636  8.35 2456482.650   0.712 0.010
J0238+1636  8.35 2456510.573   0.708 0.017
J0238+1636  8.35 2456578.548   0.758 0.011
J0238+1636  8.35 2456597.650   0.773 0.013
J0238+1636  8.35 2456662.354   0.789 0.114
J0238+1636  8.35 2456691.270   0.812 0.019
J0238+1636  8.35 2456718.292   0.869 0.012
J0238+1636  8.35 2456754.136   0.885 0.019
J0238+1636  8.35 2456810.069   1.025 0.019
J0238+1636  8.35 2456837.908   1.024 0.051
J0238+1636  8.35 2456872.788   0.897 0.016
J0238+1636 10.45 2454127.832   0.978 0.042
J0238+1636 10.45 2454156.305   1.587 0.065
J0238+1636 10.45 2454184.101   2.439 0.031
J0238+1636 10.45 2454239.108   3.484 0.048
J0238+1636 10.45 2454302.755   2.453 0.033
J0238+1636 10.45 2454338.650   1.827 0.050
J0238+1636 10.45 2454358.757   1.530 0.020
J0238+1636 10.45 2454419.444   1.342 0.033
J0238+1636 10.45 2454453.357   1.292 0.018
J0238+1636 10.45 2454486.395   1.023 0.023
J0238+1636 10.45 2454513.320   0.928 0.015
J0238+1636 10.45 2454547.121   1.082 0.022
J0238+1636 10.45 2454590.051   1.746 0.051
J0238+1636 10.45 2454616.862   2.396 0.031
J0238+1636 10.45 2454646.026   3.189 0.048
J0238+1636 10.45 2454701.506   3.308 0.049
J0238+1636 10.45 2454726.722   4.289 0.068
J0238+1636 10.45 2454755.556   6.079 0.085
J0238+1636 10.45 2454778.694   6.397 0.127
J0238+1636 10.45 2454806.472   4.743 0.073
J0238+1636 10.45 2454855.439   3.569 0.085
J0238+1636 10.45 2454896.242   3.098 0.071
J0238+1636 10.45 2454935.029   2.642 0.034
J0238+1636 10.45 2454982.032   1.959 0.039
J0238+1636 10.45 2455009.867   1.496 0.020
J0238+1636 10.45 2455044.823   1.400 0.028
J0238+1636 10.45 2455072.624   1.393 0.019
J0238+1636 10.45 2455102.595   1.270 0.018
J0238+1636 10.45 2455139.513   1.153 0.020
J0238+1636 10.45 2455164.446   1.097 0.023
J0238+1636 10.45 2455200.476   1.115 0.021
J0238+1636 10.45 2455228.400   1.037 0.014
J0238+1636 10.45 2455270.155   0.987 0.039
J0238+1636 10.45 2455288.228   0.966 0.017
J0238+1636 10.45 2455318.084   1.013 0.158
J0238+1636 10.45 2455340.017   1.019 0.013
J0238+1636 10.45 2455375.019   1.148 0.021
J0238+1636 10.45 2455457.698   1.137 0.035
J0238+1636 10.45 2455486.509   1.169 0.031
J0238+1636 10.45 2455514.609   1.124 0.020
J0238+1636 10.45 2455543.497   1.131 0.056
J0238+1636 10.45 2455570.305   1.093 0.024
J0238+1636 10.45 2455592.343   1.059 0.027
J0238+1636 10.45 2455616.273   1.042 0.016
J0238+1636 10.45 2455640.141   1.056 0.023
J0238+1636 10.45 2455673.949   1.045 0.020
J0238+1636 10.45 2455731.756   1.248 0.024
J0238+1636 10.45 2455752.621   1.270 0.023
J0238+1636 10.45 2455779.725   1.269 0.022
J0238+1636 10.45 2455808.706   1.285 0.023
J0238+1636 10.45 2455821.562   1.210 0.019
J0238+1636 10.45 2455835.622   1.193 0.023
J0238+1636 10.45 2455853.578   1.157 0.019
J0238+1636 10.45 2455871.620   1.118 0.020
J0238+1636 10.45 2455883.513   1.113 0.017
J0238+1636 10.45 2455906.456   1.125 0.025
J0238+1636 10.45 2455930.515   1.113 0.022
J0238+1636 10.45 2455942.356   1.125 0.021
J0238+1636 10.45 2455954.328   1.156 0.019
J0238+1636 10.45 2455976.299   1.149 0.019
J0238+1636 10.45 2455990.246   1.115 0.018
J0238+1636 10.45 2456019.965   1.204 0.019
J0238+1636 10.45 2456088.287   1.130 0.024
J0238+1636 10.45 2456109.960   1.098 0.021
J0238+1636 10.45 2456144.725   1.050 0.049
J0238+1636 10.45 2456174.550   1.195 0.029
J0238+1636 10.45 2456201.587   1.227 0.018
J0238+1636 10.45 2456240.588   1.328 0.024
J0238+1636 10.45 2456263.439   1.364 0.034
J0238+1636 10.45 2456296.448   1.400 0.025
J0238+1636 10.45 2456328.161   1.219 0.022
J0238+1636 10.45 2456357.159   1.116 0.025
J0238+1636 10.45 2456384.232   0.975 0.026
J0238+1636 10.45 2456445.063   0.762 0.039
J0238+1636 10.45 2456465.997   0.678 0.054
J0238+1636 10.45 2456482.647   0.705 0.014
J0238+1636 10.45 2456510.571   0.710 0.024
J0238+1636 10.45 2456578.545   0.780 0.014
J0238+1636 10.45 2456662.351   0.806 0.052
J0238+1636 10.45 2456691.267   0.843 0.020
J0238+1636 10.45 2456718.287   0.917 0.018
J0238+1636 10.45 2456754.133   0.925 0.020
J0238+1636 10.45 2456810.066   1.049 0.042
J0238+1636 10.45 2456837.905   0.949 0.040
J0238+1636 10.45 2456872.785   0.888 0.022
J0238+1636 14.60 2454127.835   1.186 0.083
J0238+1636 14.60 2454155.218   1.976 0.041
J0238+1636 14.60 2454184.109   2.442 0.058
J0238+1636 14.60 2454239.089   3.781 0.104
J0238+1636 14.60 2454275.675   2.850 0.068
J0238+1636 14.60 2454302.764   2.330 0.047
J0238+1636 14.60 2454338.657   1.833 0.038
J0238+1636 14.60 2454358.765   1.368 0.036
J0238+1636 14.60 2454423.493   1.377 0.053
J0238+1636 14.60 2454453.367   1.187 0.026
J0238+1636 14.60 2454486.405   0.932 0.032
J0238+1636 14.60 2454513.330   0.904 0.020
J0238+1636 14.60 2454547.130   1.190 0.044
J0238+1636 14.60 2454616.870   2.681 0.066
J0238+1636 14.60 2454646.037   3.268 0.068
J0238+1636 14.60 2454701.516   3.488 0.097
J0238+1636 14.60 2454726.733   4.370 0.092
J0238+1636 14.60 2454755.566   6.203 0.183
J0238+1636 14.60 2454778.703   6.029 0.128
J0238+1636 14.60 2454807.295   4.439 0.107
J0238+1636 14.60 2454857.428   3.444 0.089
J0238+1636 14.60 2454896.251   2.656 0.105
J0238+1636 14.60 2454935.039   2.474 0.052
J0238+1636 14.60 2454982.046   1.712 0.097
J0238+1636 14.60 2455009.885   1.401 0.037
J0238+1636 14.60 2455044.812   1.278 0.032
J0238+1636 14.60 2455072.636   1.321 0.027
J0238+1636 14.60 2455102.604   1.200 0.034
J0238+1636 14.60 2455139.524   1.046 0.031
J0238+1636 14.60 2455200.485   1.062 0.027
J0238+1636 14.60 2455228.409   0.980 0.038
J0238+1636 14.60 2455288.245   0.973 0.028
J0238+1636 14.60 2455340.023   1.136 0.033
J0238+1636 14.60 2455375.024   1.233 0.036
J0238+1636 14.60 2455457.709   1.087 0.046
J0238+1636 14.60 2455486.955   1.182 0.044
J0238+1636 14.60 2455514.633   1.057 0.090
J0238+1636 14.60 2455570.313   1.052 0.098
J0238+1636 14.60 2455592.353   1.014 0.029
J0238+1636 14.60 2455616.283   0.943 0.114
J0238+1636 14.60 2455640.151   1.028 0.030
J0238+1636 14.60 2455731.759   1.071 0.061
J0238+1636 14.60 2455752.631   1.292 0.038
J0238+1636 14.60 2455779.735   1.178 0.046
J0238+1636 14.60 2455808.716   1.138 0.038
J0238+1636 14.60 2455821.566   1.205 0.042
J0238+1636 14.60 2455835.632   1.163 0.031
J0238+1636 14.60 2455853.581   1.118 0.025
J0238+1636 14.60 2455871.629   1.090 0.030
J0238+1636 14.60 2455883.516   1.089 0.029
J0238+1636 14.60 2455906.462   1.143 0.035
J0238+1636 14.60 2455930.523   1.152 0.028
J0238+1636 14.60 2455942.359   1.135 0.032
J0238+1636 14.60 2455954.337   1.136 0.028
J0238+1636 14.60 2455990.257   1.200 0.029
J0238+1636 14.60 2456019.974   1.314 0.033
J0238+1636 14.60 2456088.282   1.115 0.076
J0238+1636 14.60 2456109.970   1.126 0.107
J0238+1636 14.60 2456144.732   1.200 0.044
J0238+1636 14.60 2456174.558   1.301 0.050
J0238+1636 14.60 2456201.597   1.429 0.040
J0238+1636 14.60 2456240.597   1.396 0.065
J0238+1636 14.60 2456263.447   1.466 0.042
J0238+1636 14.60 2456296.459   1.394 0.126
J0238+1636 14.60 2456328.169   1.228 0.122
J0238+1636 14.60 2456357.169   1.068 0.036
J0238+1636 14.60 2456384.240   0.895 0.038
J0238+1636 14.60 2456445.075   0.746 0.055
J0238+1636 14.60 2456466.008   0.693 0.065
J0238+1636 14.60 2456482.658   0.731 0.041
J0238+1636 14.60 2456510.582   0.752 0.043
J0238+1636 14.60 2456578.557   0.856 0.051
J0238+1636 14.60 2456662.362   0.841 0.048
J0238+1636 14.60 2456691.276   0.889 0.025
J0238+1636 14.60 2456718.300   0.950 0.028
J0238+1636 14.60 2456754.144   0.910 0.032
J0238+1636 14.60 2456810.100   1.010 0.096
J0238+1636 23.05 2454239.093   3.896 0.112
J0238+1636 23.05 2454275.679   2.544 0.098
J0238+1636 23.05 2454302.768   2.197 0.064
J0238+1636 23.05 2454358.769   1.240 0.040
J0238+1636 23.05 2454423.496   1.379 0.049
J0238+1636 23.05 2454453.370   1.052 0.037
J0238+1636 23.05 2454513.333   0.985 0.032
J0238+1636 23.05 2454547.132   1.379 0.105
J0238+1636 23.05 2454616.873   2.834 0.103
J0238+1636 23.05 2454701.518   3.920 0.131
J0238+1636 23.05 2454726.735   4.452 0.224
J0238+1636 23.05 2454755.569   5.626 0.160
J0238+1636 23.05 2454857.430   3.340 0.113
J0238+1636 23.05 2454935.042   2.185 0.092
J0238+1636 23.05 2454982.049   1.526 0.140
J0238+1636 23.05 2455009.889   1.140 0.114
J0238+1636 23.05 2455044.816   1.138 0.044
J0238+1636 23.05 2455072.640   1.142 0.052
J0238+1636 23.05 2455102.608   1.074 0.070
J0238+1636 23.05 2455200.488   1.127 0.058
J0238+1636 23.05 2455228.412   1.055 0.063
J0238+1636 23.05 2455288.248   1.104 0.069
J0238+1636 23.05 2455340.030   1.179 0.078
J0238+1636 23.05 2455375.028   1.307 0.110
J0238+1636 23.05 2455457.714   0.974 0.078
J0238+1636 23.05 2455487.396   1.066 0.087
J0238+1636 23.05 2455514.627   1.533 0.166
J0238+1636 23.05 2455543.520   1.317 0.138
J0238+1636 23.05 2455570.322   1.163 0.111
J0238+1636 23.05 2455592.364   1.080 0.053
J0238+1636 23.05 2455640.163   1.057 0.049
J0238+1636 23.05 2455673.956   1.102 0.093
J0238+1636 23.05 2455731.763   1.137 0.103
J0238+1636 23.05 2455752.638   1.324 0.109
J0238+1636 23.05 2455779.742   1.213 0.158
J0238+1636 23.05 2455821.570   1.309 0.060
J0238+1636 23.05 2455835.640   1.257 0.083
J0238+1636 23.05 2455853.584   1.174 0.050
J0238+1636 23.05 2455871.637   1.199 0.069
J0238+1636 23.05 2455883.519   1.176 0.060
J0238+1636 23.05 2455904.834   1.250 0.077
J0238+1636 23.05 2455942.362   1.283 0.060
J0238+1636 23.05 2455954.344   1.389 0.081
J0238+1636 23.05 2455976.304   1.455 0.332
J0238+1636 23.05 2455990.265   1.304 0.081
J0238+1636 23.05 2456019.981   1.494 0.053
J0238+1636 23.05 2456088.288   1.175 0.106
J0238+1636 23.05 2456144.847   1.183 0.120
J0238+1636 23.05 2456174.567   1.316 0.109
J0238+1636 23.05 2456201.610   1.479 0.096
J0238+1636 23.05 2456240.609   1.433 0.080
J0238+1636 23.05 2456357.172   0.996 0.069
J0238+1636 23.05 2456384.251   0.841 0.082
J0238+1636 23.05 2456466.026   0.854 0.099
J0238+1636 23.05 2456482.668   0.954 0.080
J0238+1636 23.05 2456510.592   0.925 0.116
J0238+1636 23.05 2456578.567   1.022 0.084
J0238+1636 23.05 2456597.671   0.906 0.168
J0238+1636 23.05 2456662.375   0.843 0.082
J0238+1636 23.05 2456691.288   0.938 0.061
J0238+1636 23.05 2456718.311   0.971 0.064
J0238+1636 32.00 2454155.224   3.163 0.097
J0238+1636 32.00 2454184.113   4.091 0.128
J0238+1636 32.00 2454239.098   4.952 0.467
J0238+1636 32.00 2454275.684   2.322 0.096
J0238+1636 32.00 2454302.772   2.013 0.068
J0238+1636 32.00 2454338.662   1.761 0.120
J0238+1636 32.00 2454358.772   1.008 0.043
J0238+1636 32.00 2454616.878   2.632 0.167
J0238+1636 32.00 2454701.524   4.455 0.137
J0238+1636 32.00 2454726.740   6.518 0.207
J0238+1636 32.00 2454857.434   2.805 0.086
J0238+1636 32.00 2454935.047   2.033 0.069
J0238+1636 32.00 2455009.895   1.176 0.078
J0238+1636 32.00 2455044.817   0.999 0.038
J0238+1636 32.00 2455072.645   1.055 0.034
J0238+1636 32.00 2455102.613   1.051 0.044
J0238+1636 32.00 2455200.491   1.166 0.038
J0238+1636 32.00 2455228.414   1.227 0.112
J0238+1636 32.00 2455288.251   1.126 0.038
J0238+1636 32.00 2455375.031   1.406 0.059
J0238+1636 32.00 2455457.719   1.038 0.087
J0238+1636 32.00 2455487.402   1.347 0.096
J0238+1636 32.00 2455514.621   2.062 0.145
J0238+1636 32.00 2455543.512   1.282 0.090
J0238+1636 32.00 2455570.318   1.371 0.089
J0238+1636 32.00 2455592.357   1.033 0.052
J0238+1636 32.00 2455640.155   1.292 0.081
J0238+1636 32.00 2455673.953   1.124 0.070
J0238+1636 32.00 2455731.767   1.516 0.135
J0238+1636 32.00 2455752.634   1.322 0.091
J0238+1636 32.00 2455779.737   1.201 0.206
J0238+1636 32.00 2455808.719   1.814 0.115
J0238+1636 32.00 2455821.573   1.373 0.066
J0238+1636 32.00 2455835.636   1.299 0.081
J0238+1636 32.00 2455853.588   1.244 0.069
J0238+1636 32.00 2455871.632   1.228 0.094
J0238+1636 32.00 2455883.523   1.357 0.060
J0238+1636 32.00 2455904.833   1.521 0.225
J0238+1636 32.00 2455930.528   1.510 0.316
J0238+1636 32.00 2455942.367   1.557 0.066
J0238+1636 32.00 2455954.340   1.520 0.116
J0238+1636 32.00 2455990.262   1.724 0.150
J0238+1636 32.00 2456019.977   1.651 0.119
J0238+1636 32.00 2456088.288   1.176 0.249
J0238+1636 32.00 2456109.973   1.348 0.129
J0238+1636 32.00 2456144.841   1.346 0.169
J0238+1636 32.00 2456174.562   1.429 0.110
J0238+1636 32.00 2456201.601   1.590 0.237
J0238+1636 32.00 2456240.600   1.464 0.075
J0238+1636 32.00 2456263.450   1.520 0.182
J0238+1636 32.00 2456296.463   1.922 0.618
J0238+1636 32.00 2456357.150   0.870 0.089
J0238+1636 32.00 2456384.243   0.832 0.069
J0238+1636 32.00 2456445.077   1.111 0.136
J0238+1636 32.00 2456466.013   1.190 0.151
J0238+1636 32.00 2456482.661   1.016 0.082
J0238+1636 32.00 2456578.560   0.982 0.096
J0238+1636 32.00 2456597.661   1.046 0.137
J0238+1636 32.00 2456662.366   0.930 0.084
J0238+1636 32.00 2456691.280   1.017 0.088
J0238+1636 32.00 2456718.304   0.869 0.181
J0238+1636 43.00 2454302.779   1.925 0.067
J0238+1636 43.00 2454547.139   1.487 0.052
J0238+1636 43.00 2454616.883   2.669 0.106
J0238+1636 43.00 2454726.744   4.221 0.246
J0238+1636 43.00 2454857.438   2.863 0.100
J0238+1636 43.00 2454935.049   1.862 0.089
J0238+1636 43.00 2455072.650   0.985 0.042
J0238+1636 43.00 2455102.619   1.033 0.067
J0238+1636 43.00 2455228.419   1.653 0.129
J0238+1636 43.00 2455340.039   1.056 0.114
J0238+1636 43.00 2455375.035   1.491 0.193
J0238+1636 43.00 2455457.725   1.028 0.067
J0238+1636 43.00 2455640.159   1.237 0.168
J0238+1636 43.00 2456201.606   1.826 0.268
J0238+1636 43.00 2456240.604   0.963 0.087
J0238+1636 43.00 2456357.155   0.886 0.045
J0238+1636 43.00 2456384.247   0.955 0.085
J0238+1636 43.00 2456482.665   1.331 0.080
J0238+1636 43.00 2456510.590   1.326 0.401
J0238+1636 43.00 2456578.563   0.971 0.090
J0238+1636 43.00 2456597.664   1.300 0.570
J0238+1636 43.00 2456662.370   0.890 0.166
J0238+1636 43.00 2456691.284   1.021 0.099
J0238+1636 43.00 2456718.308   0.924 0.180
J0238+1636 43.00 2456810.102   1.184 0.347
J0240+6113  2.64 2456018.740   0.132 0.025
J0240+6113  2.64 2456030.170   0.073 0.008
J0240+6113  4.85 2456018.743   0.131 0.004
J0240+6113  4.85 2456030.143   0.050 0.004
J0240+6113  8.35 2456018.747   0.116 0.002
J0240+6113  8.35 2456030.211   0.036 0.002
J0240+6113 10.45 2456018.753   0.114 0.006
J0240+6113 10.45 2456030.219   0.033 0.003
J0240+6113 14.60 2456018.772   0.105 0.006
J0240+6113 14.60 2456030.229   0.033 0.009
J0240+6113 32.00 2456018.803   0.154 0.237
J0241-0815  2.64 2454129.216   1.008 0.012
J0241-0815  2.64 2454156.283   1.016 0.028
J0241-0815  2.64 2454185.049   0.987 0.012
J0241-0815  2.64 2454359.604   0.943 0.014
J0241-0815  2.64 2454380.570   0.914 0.012
J0241-0815  2.64 2454419.473   0.928 0.009
J0241-0815  2.64 2454453.331   0.894 0.011
J0241-0815  2.64 2454486.270   0.886 0.013
J0241-0815  2.64 2454514.216   0.895 0.011
J0241-0815  2.64 2454546.142   0.887 0.011
J0241-0815  2.64 2454590.006   0.872 0.008
J0241-0815  2.64 2454645.860   0.837 0.008
J0241-0815  2.64 2454701.756   0.832 0.011
J0241-0815  2.64 2454757.590   0.802 0.012
J0241-0815  2.64 2454806.334   0.792 0.007
J0241-0815  2.64 2454838.268   0.797 0.012
J0241-0815  2.64 2454896.160   0.784 0.012
J0241-0815  2.64 2454934.025   0.787 0.011
J0241-0815  2.64 2454955.047   0.769 0.010
J0241-0815  2.64 2455046.649   0.752 0.006
J0241-0815  2.64 2455139.501   0.725 0.006
J0241-0815  2.64 2455164.409   0.732 0.008
J0241-0815  2.64 2455228.216   0.736 0.007
J0241-0815  2.64 2455255.196   0.744 0.007
J0241-0815  2.64 2455289.131   0.718 0.007
J0241-0815  2.64 2455374.912   0.732 0.007
J0241-0815  2.64 2455424.602   0.751 0.010
J0241-0815  2.64 2455486.467   0.746 0.009
J0241-0815  2.64 2455515.390   0.749 0.010
J0241-0815  2.64 2455543.357   0.771 0.017
J0241-0815  2.64 2455570.282   0.749 0.010
J0241-0815  2.64 2455592.273   0.770 0.018
J0241-0815  2.64 2455640.120   0.759 0.012
J0241-0815  2.64 2455681.932   0.754 0.019
J0241-0815  2.64 2455751.820   0.736 0.010
J0241-0815  2.64 2455779.712   0.738 0.011
J0241-0815  2.64 2455808.672   0.745 0.015
J0241-0815  2.64 2455835.583   0.742 0.013
J0241-0815  2.64 2455900.475   0.747 0.008
J0241-0815  2.64 2455929.314   0.751 0.009
J0241-0815  2.64 2455954.247   0.761 0.013
J0241-0815  2.64 2455990.144   0.775 0.016
J0241-0815  2.64 2456019.110   0.798 0.019
J0241-0815  2.64 2456047.029   0.814 0.014
J0241-0815  2.64 2456081.905   0.829 0.024
J0241-0815  2.64 2456143.723   0.826 0.008
J0241-0815  2.64 2456174.633   0.835 0.009
J0241-0815  2.64 2456200.641   0.850 0.019
J0241-0815  2.64 2456240.520   0.845 0.009
J0241-0815  2.64 2456296.386   0.864 0.021
J0241-0815  2.64 2456333.149   0.861 0.009
J0241-0815  2.64 2456357.195   0.874 0.016
J0241-0815  2.64 2456384.139   0.877 0.010
J0241-0815  2.64 2456418.064   0.898 0.025
J0241-0815  2.64 2456444.982   0.898 0.009
J0241-0815  2.64 2456465.949   0.911 0.011
J0241-0815  2.64 2456509.624   0.950 0.025
J0241-0815  2.64 2456537.598   0.947 0.027
J0241-0815  2.64 2456578.525   0.946 0.034
J0241-0815  2.64 2456597.549   1.002 0.016
J0241-0815  2.64 2456662.392   0.982 0.023
J0241-0815  2.64 2456718.242   0.994 0.027
J0241-0815  2.64 2456810.005   0.979 0.021
J0241-0815  2.64 2456837.936   0.972 0.025
J0241-0815  4.85 2454129.214   1.088 0.010
J0241-0815  4.85 2454156.282   1.072 0.011
J0241-0815  4.85 2454185.047   1.035 0.009
J0241-0815  4.85 2454331.670   0.972 0.008
J0241-0815  4.85 2454359.602   0.963 0.009
J0241-0815  4.85 2454380.568   0.950 0.009
J0241-0815  4.85 2454419.472   0.954 0.009
J0241-0815  4.85 2454453.329   0.922 0.008
J0241-0815  4.85 2454486.268   0.922 0.013
J0241-0815  4.85 2454514.214   0.903 0.008
J0241-0815  4.85 2454546.140   0.901 0.008
J0241-0815  4.85 2454589.987   0.882 0.007
J0241-0815  4.85 2454645.863   0.876 0.008
J0241-0815  4.85 2454701.754   0.878 0.008
J0241-0815  4.85 2454757.589   0.876 0.008
J0241-0815  4.85 2454778.524   0.874 0.008
J0241-0815  4.85 2454806.332   0.875 0.007
J0241-0815  4.85 2454838.265   0.887 0.007
J0241-0815  4.85 2454896.154   0.937 0.015
J0241-0815  4.85 2454934.022   0.905 0.007
J0241-0815  4.85 2454955.044   0.918 0.008
J0241-0815  4.85 2455046.645   0.921 0.009
J0241-0815  4.85 2455103.609   0.931 0.008
