Tutte le misure, in ordine cronologico, a tutte le frequenze. 


        Name    HHMMSS       #MJD    Freq     Elev      Flux    e_Flux
       1741-038 070952 60031.30022  8305.0  30.6063     3.6408     0.0464 
       1611+343 071359 60031.30308  8305.0  41.9707     3.3657     0.0417 
       1633+382 071713 60031.30533  8305.0  47.1410     3.0499     0.0363 
          3C345 072020 60031.30749  8305.0  48.6962     5.9870     0.0475 
         Mrk501 072327 60031.30965  8305.0  50.0233     1.4988     0.0346 
       1807+698 072735 60031.31257  8305.0  58.6782     2.1374     0.0432 
          BLLAC 073546 60031.31821  8305.0  75.6154     4.5246     0.0376 
    1ES1959+650 074103 60031.33786  8305.0  67.0566     0.4152     0.0362 
       1830-211 081208 60031.34346  8305.0  14.1852     8.0638     0.0639 
    1ES2344+514 142431 60054.62068  8305.0  35.5903     0.4821     0.0689 
       0528+134 145705 60054.62855  8305.0  58.9219     1.3775     0.0227 
       0716+714 150915 60054.63324  8305.0  60.8065     0.6746     0.1674 
       0736+017 151512 60054.64112  8305.0  41.8815     1.2888     0.0234 
       0735+178 152416 60054.65032  8305.0  57.8996     1.3188     0.0211 
       0827+243 153734 60054.65279  8305.0  56.1517     0.8378     0.0352 
       0829+046 154955 60054.66232  8305.0  42.0371     1.4579     0.0354 
          3c207 155431 60054.66456  8305.0  48.7227     1.8004     0.0374 
       0836+710 155951 60054.66837  8305.0  59.6375     2.3403     0.0433 
          OJ287 160514 60054.67200  8305.0  53.7342     4.5569     0.0500 
       0954+658 161005 60054.68240  8305.0  57.8901     1.3818     0.0230 
         MRK421 162411 60054.68906  8305.0  46.4528     0.5773     0.0299 
       1156+295 163320 60054.69152  8305.0  32.6543     4.2889     0.0494 
       0528+134 173956 60054.74164  8305.0  41.6331     1.3115     0.0350 
       0736+017 175657 60054.75344  8305.0  44.7618     1.1872     0.0784 
       0735+178 180601 60054.76265  8305.0  58.5056     1.2787     0.0582 
       0827+243 181915 60054.76507  8305.0  68.7444     0.8828     0.0511 
       0836+710 184105 60054.78029  8305.0  63.3087     2.5089     0.0516 
       0954+658 185402 60054.79625  8305.0  68.9491     1.3744     0.0276 
         MRK421 191229 60054.80570  8305.0  76.5589     0.5095     0.0240 
    PKS1222+216 192219 60054.80887  8305.0  52.7409     1.1523     0.0368 
          3C273 192555 60054.81136  8305.0  37.1233    24.0425     0.1438 
          3C279 192919 60054.81373  8305.0  27.3476    20.1217     0.1290 
    PKS1222+216 230905 60054.96635  8305.0  60.7589     1.2218     0.0339 
          3C273 231243 60054.96886  8305.0  43.4154    24.6177     0.1432 
          3C279 231600 60054.97114  8305.0  37.6986    20.4142     0.1173 
       1334-127 231919 60054.97345  8305.0  32.1591     2.4416     0.0419 
       1354+195 232325 60054.97629  8305.0  64.6267     1.9393     0.0357 
     PKS1441+25 232704 60054.99434  8305.0  70.2398     0.2718     0.0155 
       1510-089 235337 60054.99727  8305.0  35.6276     2.5415     0.0472 
     PG1553+113 000400 60055.01220  8305.0  54.2999     0.4091     0.0188 
       1606+105 001815 60055.01437  8305.0  52.8401     1.4618     0.0342 
    PKS1222+216 002315 60055.01785  8305.0  49.7097     1.3173     0.0391 
          3C273 002647 60055.02030  8305.0  34.7630    24.7150     0.1529 
          3C279 003004 60055.02258  8305.0  31.0639    20.3098     0.1204 
       1334-127 003325 60055.02490  8305.0  28.2820     2.3588     0.0499 
       1354+195 003728 60055.02772  8305.0  59.4203     1.9837     0.0426 
       1830-211 042222 60055.18391  8305.0  24.0534     8.0132     0.0648 
       1730-130 044315 60055.19840  8305.0  26.9533     4.8155     0.0555 
       1741-038 044635 60055.20072  8305.0  36.2048     3.5266     0.0443 
       1611+343 045049 60055.20366  8305.0  50.6386     3.4000     0.0469 
       1633+382 045402 60055.20590  8305.0  55.7594     3.0704     0.0412 
          3C345 045709 60055.20806  8305.0  57.2679     5.9267     0.0471 
         Mrk501 050016 60055.21023  8305.0  58.6238     1.4955     0.0360 
       1807+698 050440 60055.21333  8305.0  61.7806     2.0342     0.0478 
          BLLAC 050958 60055.21697  8305.0  66.4375     3.6433     0.0399 
    1ES1959+650 051445 60055.23628  8305.0  69.1312     0.2116     0.0180 
       1830-211 054354 60055.24052  8305.0  19.5561     7.9897     0.0960 
       1730-130 060240 60055.25355  8305.0  17.7598     4.7223     0.0736 
       1741-038 060559 60055.25585  8305.0  26.4396     3.5208     0.0493 
       1611+343 061002 60055.25867  8305.0  36.6638     3.4773     0.2406 
       1633+382 061316 60055.26091  8305.0  41.8767     3.1104     0.0469 
          3C345 061622 60055.26308  8305.0  43.4683     6.0549     0.0476 
         Mrk501 061929 60055.26524  8305.0  44.7706     1.4878     0.0385 
       1807+698 062330 60055.26808  8305.0  56.4028     2.1728     0.0561 
          BLLAC 063128 60055.27356  8305.0  80.9614     3.5507     0.0598 
    1ES1959+650 063705 60055.29345  8305.0  64.9755     0.2160     0.0168 
       1830-211 070826 60055.29922  8305.0  10.4526     9.0536     0.1353 
       1741-038 071917 60055.30675  8305.0  14.9687     3.4760     0.0524 
       1633+382 072628 60055.31175  8305.0  29.6787     3.2759     0.0505 
          3C345 072935 60055.31392  8305.0  31.3700     6.1247     0.0545 
         Mrk501 073241 60055.31608  8305.0  32.5859     1.5202     0.0422 
       1807+698 073627 60055.31874  8305.0  50.3391     2.1550     0.0416 
          BLLAC 074142 60055.32250  8305.0  85.4376     3.5925     0.0452 
    1ES1959+650 074638 60055.34175  8305.0  58.7592     0.2381     0.0210 
       1611+343 081929 60055.34808  8305.0  15.6602     3.3297     0.0669 
       1633+382 082201 60055.35032  8305.0  21.0436     3.0404     0.0535 
          3C345 082507 60055.35249  8305.0  22.8129     6.0004     0.0571 
         Mrk501 082814 60055.35464  8305.0  23.9413     1.4922     0.0494 
       1807+698 083200 60055.35732  8305.0  45.5465     2.2396     0.0516 
          BLLAC 083632 60055.36041  8305.0  75.9023     3.5677     0.0394 
       2223-052 085127 60055.37463  8305.0  37.8847     3.5927     0.0316 
       2230+114 090035 60055.37710  8305.0  53.9196     4.4615     0.0424 
        3C454.3 090347 60055.37932  8305.0  59.5986    12.2191     0.0770 
          3C380 090851 60055.38286  8305.0  37.1145     3.5232     0.0395 
          3C66A 091444 60055.38694  8305.0  63.9961     0.9449     0.0384 
           3C84 091809 60055.38932  8305.0  54.1098    46.1925     0.2707 
       2344+092 092625 60055.39891  8305.0  54.5646     1.2909     0.0255 
       0235+164 093630 60055.41172  8305.0  51.7870     1.2520     0.1026 
        NRAO150 095451 60055.41480  8305.0  56.0858     7.3027     0.0566 
       0336-019 095918 60055.42175  8305.0  30.1557     0.7690     0.0287 
       0420-014 100808 60055.42401  8305.0  24.4749     4.5613     0.0542 
       0440-003 101116 60055.43004  8305.0  23.5864     1.7289     0.0292 
    TXS0506+056 102003 60055.43904  8305.0  25.7886     1.1908     0.0220 
       0528+134 124451 60088.53671  8305.0  58.8955     1.2311     0.0234 
       0716+714 125701 60088.54142  8305.0  60.8772     0.8624     0.0365 
       0736+017 130259 60088.54929  8305.0  42.0268     1.0233     0.0278 
       0735+178 131202 60088.55849  8305.0  58.0676     1.3187     0.0251 
       0827+243 132521 60088.56097  8305.0  56.3881     0.7906     0.0485 
       0829+046 133741 60088.57050  8305.0  42.2124     1.5935     0.0695 
          3c207 134218 60088.57274  8305.0  48.9232     1.7772     0.1142 
       0836+710 134738 60088.57655  8305.0  59.7269     2.4288     0.0430 
          3C273 162801 60088.68782  8305.0  30.8722    23.1663     0.1810 
          3C279 163124 60088.69017  8305.0  21.0510    19.0898     0.1481 
       1354+195 163506 60088.69273  8305.0  29.7181     1.9165     0.0741 
     PKS1441+25 163823 60088.71053  8305.0  29.6177     0.4407     0.0263 
    PKS1222+216 170920 60088.71651  8305.0  52.8524     1.1433     0.0346 
          3C273 171256 60088.71901  8305.0  37.2147    22.9671     0.1692 
          3C279 171620 60088.72137  8305.0  27.4391    18.9322     0.1462 
       1334-127 171946 60088.72376  8305.0  16.2859     2.3127     0.0743 
       1354+195 172330 60088.72635  8305.0  38.3100     1.8091     0.0433 
     PKS1441+25 172649 60088.74272  8305.0  38.3074     0.2036     0.0172 
    PKS1222+216 204555 60088.86691  8305.0  61.9029     1.1940     0.0362 
          3C273 204932 60088.86943  8305.0  44.2256    23.6690     0.1761 
          3C279 205249 60088.87171  8305.0  38.2243    19.0365     0.1410 
       1334-127 205608 60088.87401  8305.0  32.3175     2.3908     0.0469 
       1354+195 210013 60088.87685  8305.0  64.6828     1.8298     0.0384 
     PKS1441+25 210352 60088.89491  8305.0  69.8990     0.1378     0.0198 
       1510-089 213027 60088.89784  8305.0  35.2509     2.4936     0.0472 
     PG1553+113 214048 60088.91276  8305.0  53.5279     0.3369     0.0221 
       1606+105 215504 60088.91494  8305.0  51.9798     1.3626     0.0453 
    PKS1222+216 220005 60088.91842  8305.0  51.2700     1.1902     0.0411 
          3C273 220337 60088.92088  8305.0  36.0629    24.1722     0.1857 
          3C279 220654 60088.92316  8305.0  32.1345    19.2663     0.1464 
       1334-127 221015 60088.92548  8305.0  29.0227     2.4587     0.0503 
       1354+195 221419 60088.92831  8305.0  60.4818     1.8807     0.0379 
     PKS1441+25 221747 60088.93387  8305.0  68.8525     0.2213     0.0253 
       1830-211 021821 60089.09778  8305.0  23.7794     7.6422     0.0779 
       1730-130 024315 60089.11507  8305.0  25.6301     4.7005     0.0589 
       1741-038 024635 60089.11738  8305.0  34.7994     3.2923     0.0465 
       1611+343 025046 60089.12030  8305.0  48.2063     3.3217     0.0455 
       1633+382 025400 60089.12254  8305.0  53.3373     3.1225     0.0478 
          3C345 025707 60089.12471  8305.0  54.8559     5.8419     0.0570 
         Mrk501 030014 60089.12687  8305.0  56.2066     1.4912     0.0411 
       1807+698 030432 60089.12991  8305.0  60.9983     2.2268     0.0486 
          BLLAC 030956 60089.13361  8305.0  68.8615     4.3405     0.0479 
    1ES1959+650 031451 60089.15301  8305.0  68.7946     0.2272     0.0177 
       1830-211 034350 60089.15714  8305.0  18.3607     7.7179     0.0819 
       0528+134 105830 60115.46286  8305.0  58.8996     1.3157     0.0240 
       0716+714 111040 60115.46756  8305.0  60.8703     0.8081     0.0410 
       0736+017 111638 60115.47544  8305.0  42.0089     0.9099     0.0258 
       0735+178 112541 60115.48463  8305.0  58.0442     1.2820     0.0203 
       0827+243 113859 60115.48710  8305.0  56.3562     0.8954     0.0368 
       0829+046 115119 60115.49664  8305.0  42.1902     1.6000     0.0302 
          3c207 115556 60115.49887  8305.0  48.8964     1.7597     0.0398 
       0836+710 120116 60115.50269  8305.0  59.7164     2.2021     0.0421 
          OJ287 120639 60115.50632  8305.0  53.9291     3.7515     0.0465 
       0954+658 121131 60115.51673  8305.0  58.0189     1.2204     0.0257 
         MRK421 122537 60115.52339  8305.0  46.6798     0.5761     0.0282 
       1156+295 123447 60115.52585  8305.0  32.8844     3.1189     0.0493 
       1219+285 123759 60115.53656  8305.0  31.5968     0.4752     0.0186 
    PKS1222+216 191633 60115.80486  8305.0  59.8250     1.1841     0.0358 
          3C273 192009 60115.80735  8305.0  42.7418    23.7084     0.1609 
          3C279 192326 60115.80963  8305.0  37.2415    18.3961     0.1251 
       1334-127 192646 60115.81195  8305.0  31.9831     2.3086     0.0441 
       1354+195 193051 60115.81479  8305.0  64.4819     1.8130     0.0417 
     PKS1441+25 193430 60115.83283  8305.0  70.3807     0.1914     0.0153 
       1510-089 200103 60115.83576  8305.0  35.8603     2.3796     0.0456 
     PG1553+113 201128 60115.85073  8305.0  54.8285     0.3444     0.0286 
       1606+105 202545 60115.85291  8305.0  53.4422     1.2223     0.0358 
       1830-211 003406 60116.02537  8305.0  23.7178     7.2901     0.0706 
       1730-130 005517 60116.04009  8305.0  25.8132     4.5240     0.0545 
       1741-038 005837 60116.04240  8305.0  34.9945     3.1703     0.0442 
       1611+343 010249 60116.04533  8305.0  48.5277     3.2859     0.0448 
       1633+382 010603 60116.04757  8305.0  53.6558     3.0654     0.0464 
          3C345 010910 60116.04973  8305.0  55.1756     5.7382     0.0549 
         Mrk501 011217 60116.05190  8305.0  56.5251     1.4574     0.0496 
       1807+698 011636 60116.05495  8305.0  61.1030     2.3586     0.0546 
          BLLAC 012158 60116.05864  8305.0  68.5407     4.9471     0.0494 
    1ES1959+650 012652 60116.07802  8305.0  68.8469     0.2662     0.0183 
       1830-211 015552 60116.08217  8305.0  18.5267     7.4015     0.0687 
       1730-130 020633 60116.08959  8305.0  17.2511     4.6173     0.0582 
       1741-038 020953 60116.09189  8305.0  25.9026     3.2324     0.0582 
       1611+343 021356 60116.09472  8305.0  36.0186     3.2411     0.0475 
       1633+382 021710 60116.09697  8305.0  41.2360     3.1063     0.0465 
          3C345 022017 60116.09913  8305.0  42.8349     5.7903     0.0557 
         Mrk501 022324 60116.10129  8305.0  44.1320     1.4809     0.0472 
       1807+698 022723 60116.10411  8305.0  56.1096     2.2726     0.0459 
          BLLAC 023522 60116.10960  8305.0  81.6136     4.8963     0.0528 
    1ES1959+650 024101 60116.11257  8305.0  66.4458     0.3048     0.0497 
       2223-052 050626 60116.21836  8305.0  36.7282     3.7900     0.0370 
       2230+114 051533 60116.22082  8305.0  52.4688     4.6027     0.0500 
        3C454.3 051845 60116.22306  8305.0  58.3150    12.9229     0.0941 
          3C380 052343 60116.22652  8305.0  34.9941     3.7281     0.0557 
          3C66A 052937 60116.23060  8305.0  66.5885     0.9422     0.0417 
           3C84 053302 60116.23298  8305.0  56.6751    47.4902     0.3087 
       2344+092 054112 60116.24250  8305.0  53.8771     1.3415     0.0248 
       0235+164 055119 60116.25535  8305.0  53.8221     0.9993     0.0198 
        NRAO150 060945 60116.25849  8305.0  58.3857     7.7986     0.0654 
       0336-019 061416 60116.26546  8305.0  32.1796     0.9051     0.0260 
       0420-014 062305 60116.26772  8305.0  26.7563     4.6704     0.0585 
       0440-003 062613 60116.27376  8305.0  25.9355     1.5454     0.0296 
    TXS0506+056 063500 60116.28276  8305.0  28.2735     1.2904     0.0284 
    1ES2344+514 081440 60151.36385  8305.0  34.0491     0.2090     0.0229 
       0528+134 084709 60151.37166  8305.0  58.6266     1.4111     0.0239 
       0716+714 085929 60151.37645  8305.0  61.3391     0.6589     0.0415 
       0736+017 090532 60151.38440  8305.0  42.9937     0.9783     0.0247 
       0735+178 091435 60151.39360  8305.0  59.1756     1.3619     0.0234 
       0829+046 094016 60151.40563  8305.0  43.4006     1.5686     0.0309 
          3c207 094453 60151.40787  8305.0  50.2995     2.4251     0.0711 
          3c207 095417 60151.41440  8305.0  51.4898     1.9487     0.0604 
       0836+710 095949 60151.41835  8305.0  60.8449     2.3200     0.0494 
          OJ287 100524 60151.42211  8305.0  56.8768     4.5381     0.0446 
       0954+658 101026 60151.43264  8305.0  59.9995     1.4003     0.0359 
         MRK421 102438 60151.43937  8305.0  50.2848     0.4628     0.0275 
       1156+295 103347 60151.44183  8305.0  36.5181     2.1701     0.0421 
       1219+285 103700 60151.45353  8305.0  35.4924     0.5271     0.0421 
       1830-211 221335 60151.92780  8305.0  23.6822     6.6407     0.0658 
       1730-130 223258 60151.94125  8305.0  25.8916     4.1354     0.0490 
       1741-038 223618 60151.94357  8305.0  35.0778     3.0618     0.0420 
       1611+343 224029 60151.94649  8305.0  48.6659     3.0787     0.0457 
       1633+382 224343 60151.94874  8305.0  53.7934     3.0001     0.0470 
          3C345 224650 60151.95090  8305.0  55.3124     5.5656     0.0504 
         Mrk501 224957 60151.95307  8305.0  56.6616     1.4258     0.0396 
       1807+698 225417 60151.95612  8305.0  61.1460     2.2096     0.0569 
          BLLAC 225940 60151.95981  8305.0  68.4005     4.8512     0.0491 
    1ES1959+650 230433 60151.97920  8305.0  68.8655     0.2549     0.0174 
       1830-211 233335 60151.98335  8305.0  18.5946     6.7693     0.0695 
       1730-130 234416 60151.99077  8305.0  17.3540     4.3097     0.0645 
       1741-038 234735 60151.99308  8305.0  26.0112     3.0301     0.0520 
       1611+343 235139 60151.99590  8305.0  36.1478     3.1172     0.0453 
       1633+382 235452 60151.99815  8305.0  41.3654     3.0696     0.0488 
          3C345 235800 60152.00031  8305.0  42.9618     5.7395     0.0703 
