Source,Freq,MJD_1,MJD_2,MJD_diff,Flux_1,Flux_2,Flux_diff
2230+114,5125.0,55943.44141,55973.65234,30.2109300000011,4.3348,4.2649,-0.06990000000000052
2230+114,5125.0,55973.65234,56002.55078,28.89843999999721,4.2649,4.2104,-0.05449999999999999
2230+114,5125.0,56002.55078,56033.46094,30.91015999999945,4.2104,4.2124,0.0019999999999997797
2230+114,5125.0,56002.55078,56037.35547,34.804690000004484,4.2104,3.8963,-0.3140999999999998
2230+114,5125.0,56096.35156,56140.80469,44.45312999999442,4.6583,4.099,-0.5592999999999995
2230+114,5125.0,56140.80469,56175.71484,34.91015000000334,4.099,3.7636,-0.33540000000000036
2230+114,5125.0,56140.80469,56175.83984,35.03515000000334,4.099,3.8577,-0.2413000000000003
2230+114,5125.0,56175.71484,56204.83594,29.12109999999666,3.7636,3.9401,0.17650000000000032
2230+114,5125.0,56175.71484,56204.93359,29.21875,3.7636,4.1148,0.35119999999999996
2230+114,5125.0,56175.83984,56204.83594,28.99609999999666,3.8577,3.9401,0.08240000000000025
2230+114,5125.0,56175.83984,56204.93359,29.09375,3.8577,4.1148,0.2570999999999999
2230+114,5125.0,56272.46484,56315.49219,43.02734999999666,4.5,4.1739,-0.3261000000000003
2230+114,5125.0,56272.69141,56315.49219,42.80077999999776,4.0679,4.1739,0.10599999999999987
2230+114,5125.0,56272.81641,56315.49219,42.67577999999776,4.1135,4.1739,0.060399999999999565
2230+114,5125.0,56395.25,56419.16016,23.91015999999945,4.3545,4.0289,-0.32559999999999967
2230+114,5125.0,56490.03125,56511.91406,21.88281000000279,4.626,4.606,-0.020000000000000462
2230+114,5125.0,56511.91406,56538.83594,26.921879999994417,4.606,4.5899,-0.01609999999999978
2230+114,8000.0,53478.325,53511.21,32.88500000000204,3.423,3.985,0.5619999999999998
2230+114,8000.0,53478.333,53511.21,32.87700000000041,3.826,3.985,0.1589999999999998
2230+114,8000.0,53511.21,53544.165,32.955000000001746,3.985,4.036,0.05099999999999971
2230+114,8000.0,53511.21,53544.978,33.76800000000367,3.985,4.232,0.24700000000000033
2230+114,8000.0,53511.21,53545.275,34.06500000000233,3.985,4.037,0.052000000000000046
2230+114,8000.0,53544.165,53576.859,32.69399999999587,4.036,4.307,0.2710000000000008
2230+114,8000.0,53544.165,53577.138,32.97299999999814,4.036,4.212,0.17600000000000016
2230+114,8000.0,53544.165,53577.97,33.80500000000029,4.036,4.181,0.14500000000000046
2230+114,8000.0,53544.165,53578.182,34.016999999999825,4.036,4.163,0.12700000000000067
2230+114,8000.0,53544.165,53587.881,43.71600000000035,4.036,4.225,0.18900000000000006
2230+114,8000.0,53544.165,53587.999,43.83400000000256,4.036,4.106,0.07000000000000028
2230+114,8000.0,53544.978,53576.859,31.880999999993946,4.232,4.307,0.07500000000000018
2230+114,8000.0,53544.978,53577.138,32.15999999999622,4.232,4.212,-0.020000000000000462
2230+114,8000.0,53544.978,53577.97,32.99199999999837,4.232,4.181,-0.051000000000000156
2230+114,8000.0,53544.978,53578.182,33.203999999997905,4.232,4.163,-0.06899999999999995
2230+114,8000.0,53544.978,53587.881,42.90299999999843,4.232,4.225,-0.007000000000000561
2230+114,8000.0,53544.978,53587.999,43.02100000000064,4.232,4.106,-0.12600000000000033
2230+114,8000.0,53545.275,53576.859,31.583999999995285,4.037,4.307,0.27000000000000046
2230+114,8000.0,53545.275,53577.138,31.862999999997555,4.037,4.212,0.17499999999999982
2230+114,8000.0,53545.275,53577.97,32.69499999999971,4.037,4.181,0.14400000000000013
2230+114,8000.0,53545.275,53578.182,32.90699999999924,4.037,4.163,0.12600000000000033
2230+114,8000.0,53545.275,53587.881,42.60599999999977,4.037,4.225,0.18799999999999972
2230+114,8000.0,53545.275,53587.999,42.72400000000198,4.037,4.106,0.06899999999999995
2230+114,8000.0,53576.859,53605.897,29.038000000000466,4.307,4.167,-0.14000000000000057
2230+114,8000.0,53577.138,53605.897,28.758999999998196,4.212,4.167,-0.04499999999999993
2230+114,8000.0,53577.97,53605.897,27.926999999996042,4.181,4.167,-0.014000000000000234
2230+114,8000.0,53578.182,53605.897,27.714999999996508,4.163,4.167,0.0039999999999995595
2230+114,8000.0,53587.881,53605.897,18.015999999995984,4.225,4.167,-0.05799999999999983
2230+114,8000.0,53587.999,53605.897,17.897999999993772,4.106,4.167,0.06099999999999994
2230+114,8000.0,53605.897,53637.708,31.811000000001513,4.167,4.11,-0.056999999999999496
2230+114,8000.0,53605.897,53638.028,32.13100000000122,4.167,4.033,-0.13399999999999945
2230+114,8000.0,53698.584,53720.808,22.223999999994703,4.314,4.42,0.10599999999999987
2230+114,8000.0,53698.584,53721.625,23.04099999999744,4.314,4.34,0.0259999999999998
2230+114,8000.0,53698.584,53722.701,24.11699999999837,4.314,4.489,0.17499999999999982
2230+114,8000.0,53698.584,53740.515,41.93099999999686,4.314,4.884,0.5700000000000003
2230+114,8000.0,53698.584,53741.39,42.80599999999686,4.314,4.808,0.4939999999999998
2230+114,8000.0,53698.584,53741.515,42.93099999999686,4.314,4.913,0.5990000000000002
2230+114,8000.0,53698.584,53742.368,43.78399999999965,4.314,4.845,0.5309999999999997
2230+114,8000.0,53698.881,53720.808,21.926999999996042,4.837,4.42,-0.4169999999999998
2230+114,8000.0,53698.881,53721.625,22.743999999998778,4.837,4.34,-0.4969999999999999
2230+114,8000.0,53698.881,53722.701,23.81999999999971,4.837,4.489,-0.34799999999999986
2230+114,8000.0,53698.881,53740.515,41.633999999998196,4.837,4.884,0.0470000000000006
2230+114,8000.0,53698.881,53741.39,42.508999999998196,4.837,4.808,-0.028999999999999915
2230+114,8000.0,53698.881,53741.515,42.633999999998196,4.837,4.913,0.07600000000000051
2230+114,8000.0,53698.881,53742.368,43.48700000000099,4.837,4.845,0.008000000000000007
2230+114,8000.0,53720.808,53740.515,19.707000000002154,4.42,4.884,0.4640000000000004
2230+114,8000.0,53720.808,53741.39,20.582000000002154,4.42,4.808,0.3879999999999999
2230+114,8000.0,53720.808,53741.515,20.707000000002154,4.42,4.913,0.4930000000000003
2230+114,8000.0,53720.808,53742.368,21.560000000004948,4.42,4.845,0.4249999999999998
2230+114,8000.0,53720.808,53744.514,23.706000000005588,4.42,4.986,0.5659999999999998
2230+114,8000.0,53721.625,53740.515,18.889999999999418,4.34,4.884,0.5440000000000005
2230+114,8000.0,53721.625,53741.39,19.764999999999418,4.34,4.808,0.46799999999999997
2230+114,8000.0,53721.625,53741.515,19.889999999999418,4.34,4.913,0.5730000000000004
2230+114,8000.0,53721.625,53742.368,20.743000000002212,4.34,4.845,0.5049999999999999
2230+114,8000.0,53721.625,53744.514,22.889000000002852,4.34,4.986,0.6459999999999999
2230+114,8000.0,53722.701,53740.515,17.813999999998487,4.489,4.884,0.39500000000000046
2230+114,8000.0,53722.701,53741.39,18.688999999998487,4.489,4.808,0.31899999999999995
2230+114,8000.0,53722.701,53741.515,18.813999999998487,4.489,4.913,0.4240000000000004
2230+114,8000.0,53722.701,53742.368,19.66700000000128,4.489,4.845,0.35599999999999987
2230+114,8000.0,53722.701,53744.514,21.81300000000192,4.489,4.986,0.4969999999999999
2230+114,8000.0,53956.081,53974.009,17.927999999999884,4.911,4.631,-0.27999999999999936
2230+114,8000.0,53974.009,54010.907,36.89800000000105,4.631,4.285,-0.3460000000000001
2230+114,8000.0,54010.907,54037.799,26.891999999999825,4.285,4.182,-0.10299999999999976
2230+114,8000.0,54022.826,54058.716,35.88999999999942,4.281,4.07,-0.2109999999999994
2230+114,8000.0,54037.799,54058.716,20.91700000000128,4.182,4.07,-0.1120000000000001
2230+114,8000.0,54037.799,54080.706,42.90699999999924,4.182,3.762,-0.4200000000000004
2230+114,8000.0,54058.716,54080.706,21.989999999997963,4.07,3.762,-0.3080000000000003
2230+114,8000.0,54058.716,54098.632,39.91599999999744,4.07,3.734,-0.3360000000000003
2230+114,8000.0,54080.706,54098.632,17.925999999999476,3.762,3.734,-0.028000000000000025
2230+114,8000.0,54080.706,54121.574,40.86800000000221,3.762,3.506,-0.2560000000000002
2230+114,8000.0,54098.632,54121.574,22.942000000002736,3.734,3.506,-0.2280000000000002
2230+114,8000.0,54121.574,54149.479,27.904999999998836,3.506,3.451,-0.054999999999999716
2230+114,8000.0,54199.379,54220.388,21.008999999998196,3.533,3.444,-0.08899999999999997
2230+114,8000.0,54199.379,54220.388,21.008999999998196,3.533,3.444,-0.08899999999999997
2230+114,8000.0,54276.103,54296.114,20.010999999998603,3.657,3.678,0.020999999999999908
2230+114,8000.0,54289.043,54325.067,36.02400000000489,3.634,3.723,0.08899999999999997
2230+114,8000.0,54296.114,54325.067,28.95300000000134,3.678,3.723,0.04499999999999993
2230+114,8000.0,54325.067,54343.98,18.913000000000466,3.723,3.883,0.16000000000000014
2230+114,8000.0,54343.98,54373.882,29.901999999994587,3.883,3.962,0.07900000000000018
2230+114,8000.0,54576.476,54605.397,28.92099999999482,3.969,4.007,0.03799999999999981
2230+114,8000.0,54605.397,54641.106,35.70900000000256,4.007,4.29,0.28300000000000036
2230+114,8000.0,54641.106,54667.05,25.944000000003143,4.29,4.473,0.18299999999999983
2230+114,8000.0,54653.074,54688.002,34.927999999999884,4.343,4.661,0.3179999999999996
2230+114,8000.0,54667.05,54688.002,20.951999999997497,4.473,4.661,0.18799999999999972
2230+114,8000.0,54688.002,54722.933,34.93099999999686,4.661,4.381,-0.27999999999999936
2230+114,8000.0,55004.154,55035.111,30.956999999994878,5.936,5.62,-0.31599999999999984
2230+114,8000.0,55035.111,55063.952,28.84100000000035,5.62,5.671,0.051000000000000156
2230+114,8000.0,55035.111,55076.991,41.88000000000466,5.62,5.909,0.2889999999999997
2230+114,8000.0,55063.952,55100.891,36.93900000000576,5.671,6.028,0.3569999999999993
2230+114,8000.0,55076.991,55100.891,23.900000000001455,5.909,6.028,0.11899999999999977
2230+114,8000.0,55100.891,55122.868,21.976999999998952,6.028,5.536,-0.492
2230+114,8305.0,55916.64062,55943.55078,26.91015999999945,3.1968,3.0474,-0.14939999999999998
2230+114,8305.0,55943.55078,55973.53906,29.988280000005034,3.0474,2.934,-0.11339999999999995
2230+114,8305.0,55973.53906,56002.48438,28.9453199999989,2.934,3.2966,0.36260000000000003
2230+114,8305.0,56002.48438,56033.35938,30.875,3.2966,3.2255,-0.07110000000000039
2230+114,8305.0,56033.35938,56068.32812,34.968739999996615,3.2255,3.4403,0.21480000000000032
2230+114,8305.0,56140.84766,56175.91797,35.07031000000279,3.0112,2.8799,-0.13129999999999997
2230+114,8305.0,56140.84766,56176.01172,35.16406000000279,3.0112,2.9763,-0.03489999999999993
2230+114,8305.0,56140.92969,56175.91797,34.988280000005034,3.2324,2.8799,-0.35250000000000004
2230+114,8305.0,56140.92969,56176.01172,35.082030000005034,3.2324,2.9763,-0.2561
2230+114,8305.0,56141.00391,56175.91797,34.91406000000279,3.0731,2.8799,-0.19320000000000004
2230+114,8305.0,56141.00391,56176.01172,35.00781000000279,3.0731,2.9763,-0.0968
2230+114,8305.0,56141.05469,56175.91797,34.863280000005034,2.9594,2.8799,-0.0794999999999999
2230+114,8305.0,56141.05469,56176.01172,34.957030000005034,2.9594,2.9763,0.016900000000000137
2230+114,8305.0,56141.16797,56175.91797,34.75,3.1988,2.8799,-0.31889999999999974
2230+114,8305.0,56141.16797,56176.01172,34.84375,3.1988,2.9763,-0.2224999999999997
2230+114,8305.0,56175.91797,56204.66016,28.74218999999721,2.8799,2.8805,0.0005999999999999339
2230+114,8305.0,56175.91797,56204.74609,28.828119999998307,2.8799,3.1483,0.26839999999999975
2230+114,8305.0,56176.01172,56204.66016,28.64843999999721,2.9763,2.8805,-0.09580000000000011
2230+114,8305.0,56176.01172,56204.74609,28.734369999998307,2.9763,3.1483,0.1719999999999997
2230+114,8305.0,56250.62891,56272.5625,21.93359000000055,2.2709,2.4862,0.21530000000000005
2230+114,8305.0,56250.62891,56272.90625,22.27734000000055,2.2709,2.9625,0.6915999999999998
2230+114,8305.0,56272.5625,56314.44922,41.88672000000224,2.4862,3.5564,1.0701999999999998
2230+114,8305.0,56272.90625,56314.44922,41.54297000000224,2.9625,3.5564,0.5939000000000001
2230+114,8305.0,56394.25781,56420.16016,25.90234999999666,4.0429,4.01,-0.032900000000000595
2230+114,8305.0,56476.05469,56510.91016,34.85547000000224,4.0641,4.2343,0.17020000000000035
2230+114,8305.0,56490.98828,56510.91016,19.921880000001693,4.086,4.2343,0.14829999999999988
2230+114,8305.0,56510.91016,56539.83594,28.925779999997758,4.2343,4.0546,-0.17970000000000041
2230+114,8305.0,58659.20114,58688.12403,28.922890000001644,3.6423,3.4579,-0.18440000000000012
2230+114,8305.0,58776.88297,58808.79701,31.914040000003297,3.4563,3.5953,0.1389999999999998
2230+114,8305.0,59073.06094,59103.98368,30.92273999999452,3.1866,3.0534,-0.13319999999999999
2230+114,8305.0,59103.98368,59130.91476,26.93108000000211,3.0534,3.1417,0.08830000000000027
2230+114,8305.0,59130.91476,59164.81439,33.89962999999989,3.1417,3.0123,-0.12939999999999996
2230+114,8305.0,59164.81439,59197.7302,32.9158099999986,3.0123,2.872,-0.1403000000000003
2230+114,8305.0,59197.7302,59230.7128,32.982600000003,2.872,2.7131,-0.15890000000000004
2230+114,8305.0,59230.7128,59261.56123,30.84842999999819,2.7131,2.7758,0.06269999999999998
2230+114,8305.0,59230.7128,59261.63666,30.92385999999533,2.7131,2.8214,0.10830000000000028
2230+114,8305.0,59261.56123,59292.47045,30.90922000000137,2.7758,2.6792,-0.09660000000000002
2230+114,8305.0,59261.56123,59297.4601,35.89886999999726,2.7758,2.856,0.08020000000000005
2230+114,8305.0,59261.63666,59292.47045,30.833790000004228,2.8214,2.6792,-0.14220000000000033
2230+114,8305.0,59261.63666,59297.4601,35.82344000000012,2.8214,2.856,0.03459999999999974
2230+114,8305.0,59354.30041,59391.19822,36.897809999994934,2.9068,2.8864,-0.020399999999999974
2230+114,8305.0,59391.19822,59416.12675,24.928530000004685,2.8864,3.075,0.1886000000000001
2230+114,8305.0,59416.12675,59456.02183,39.89507999999478,3.075,3.0348,-0.040200000000000014
2230+114,8305.0,59456.02183,59481.95479,25.93296000000555,3.0348,3.1116,0.07679999999999998
2230+114,8305.0,59481.95479,59506.8819,24.9271099999969,3.1116,3.2821,0.17049999999999965
2230+114,8305.0,59506.8819,59547.76904,40.88713999999891,3.2821,3.2218,-0.0602999999999998
2230+114,8305.0,59547.76904,59568.71447,20.94542999999976,3.2218,3.3242,0.10239999999999982
2230+114,8305.0,59568.71447,59593.64154,24.92706999999791,3.3242,3.3543,0.030100000000000016
2230+114,8305.0,59568.71447,59593.64154,24.92706999999791,3.3242,3.3543,0.030100000000000016
2230+114,8305.0,59568.71447,59593.71699,25.002520000001823,3.3242,3.4694,0.1452
2230+114,8305.0,59568.71447,59593.71699,25.002520000001823,3.3242,3.4694,0.1452
2230+114,8305.0,59593.64154,59632.54259,38.901050000000396,3.3543,3.2402,-0.11409999999999965
2230+114,8305.0,59593.64154,59632.54259,38.901050000000396,3.3543,3.2402,-0.11409999999999965
2230+114,8305.0,59593.71699,59632.54259,38.825599999996484,3.4694,3.2402,-0.22919999999999963
2230+114,8305.0,59593.71699,59632.54259,38.825599999996484,3.4694,3.2402,-0.22919999999999963
2230+114,8305.0,59632.54259,59662.45518,29.91258999999991,3.2402,3.8612,0.621
2230+114,8305.0,59662.45518,59689.39597,26.94079000000056,3.8612,4.0434,0.18219999999999992
2230+114,8305.0,59689.39597,59718.31542,28.919450000001234,4.0434,4.1739,0.13049999999999962
2230+114,8305.0,59870.90001,59907.78712,36.887110000003304,4.9857,4.945,-0.04069999999999929
2230+114,8305.0,59907.78712,59932.7285,24.94137999999657,4.945,4.8154,-0.12959999999999994
2230+114,8305.0,59932.7285,59972.62516,39.896660000005795,4.8154,4.8183,0.0028999999999994586
2230+114,8305.0,59972.62516,59997.55367,24.928509999997914,4.8183,4.5703,-0.24800000000000022
2230+114,8305.0,59997.55367,60030.36194,32.80827000000136,4.5703,4.4518,-0.11849999999999916
2230+114,8305.0,59997.55367,60030.41532,32.86164999999892,4.5703,4.2415,-0.3287999999999993
2230+114,8305.0,60030.36194,60055.3771,25.015159999995376,4.4518,4.4615,0.009699999999999598
2230+114,8305.0,60030.41532,60055.3771,24.961779999997816,4.2415,4.4615,0.21999999999999975
2230+114,8305.0,60116.22082,60152.11975,35.898929999995744,4.6027,4.4833,-0.11939999999999973
2230+114,8305.0,60152.11975,60179.04303,26.923280000002705,4.4833,4.4668,-0.016499999999999737
2230+114,8305.0,60179.04303,60205.96281,26.919779999996535,4.4668,4.3158,-0.1509999999999998
2230+114,8520.0,56679.6297,56701.38886,21.75916000000143,3.3439,3.3787,0.03479999999999972
2230+114,8520.0,56679.6297,56701.44546,21.815760000004957,3.3439,3.3234,-0.020500000000000185
2230+114,8520.0,57057.3988,57102.30649,44.90769,3.6324,3.7573,0.12489999999999979
2230+114,8520.0,57240.09774,57275.99632,35.89858000000095,3.6474,3.7026,0.055199999999999694
2230+114,8520.0,57275.99632,57300.90709,24.91077000000223,3.7026,3.5909,-0.11169999999999991
2230+114,8520.0,57300.90709,57336.82886,35.92177000000083,3.5909,3.4144,-0.17649999999999988
2230+114,8520.0,57336.82886,57370.75377,33.924910000001546,3.4144,3.3891,-0.0253000000000001
2230+114,8520.0,57370.75377,57400.68946,29.93568999999843,3.3891,3.3518,-0.03730000000000011
2230+114,8520.0,57400.68946,57433.54362,32.85415999999532,3.3518,3.251,-0.1008
2230+114,8520.0,57400.68946,57433.64407,32.954610000000685,3.3518,3.0662,-0.2856000000000001
2230+114,8520.0,57433.54362,57468.44743,34.90381000000343,3.251,3.3308,0.0798000000000001
2230+114,8520.0,57433.64407,57468.44743,34.803359999998065,3.0662,3.3308,0.26460000000000017
2230+114,8520.0,57468.44743,57498.41007,29.96263999999792,3.3308,3.3458,0.015000000000000124
2230+114,8520.0,57498.41007,57526.38234,27.97226999999839,3.3458,3.4235,0.0777000000000001
2230+114,8520.0,57526.38234,57560.18357,33.80123000000458,3.4235,3.3652,-0.05830000000000002
2230+114,8520.0,57560.18357,57582.04844,21.86486999999761,3.3652,3.3887,0.023499999999999854
2230+114,8520.0,57560.18357,57582.13822,21.954649999999674,3.3652,3.4101,0.04489999999999972
2230+114,8520.0,57560.18357,57582.22829,22.04471999999805,3.3652,3.347,-0.018200000000000216
2230+114,8520.0,57738.43495,57778.69283,40.257879999997385,3.5565,3.6565,0.09999999999999964
2230+114,8520.0,57837.46938,57875.35145,37.88206999999966,3.4452,3.5639,0.11870000000000003
2230+114,8520.0,57875.35145,57920.30532,44.95386999999755,3.5639,3.7362,0.17230000000000034
2230+114,8520.0,57920.30532,57947.14565,26.840329999999085,3.7362,3.529,-0.20720000000000027
2230+114,8520.0,57920.30532,57947.26272,26.957399999999325,3.7362,3.5994,-0.13680000000000003
2230+114,8520.0,57947.14565,57982.14221,34.99655999999959,3.529,3.4671,-0.061900000000000066
2230+114,8520.0,57947.26272,57982.14221,34.87948999999935,3.5994,3.4671,-0.1323000000000003
2230+114,8520.0,57982.14221,58013.01674,30.87453000000096,3.4671,3.4145,-0.05259999999999998
2230+114,8520.0,58224.4235,58254.3401,29.91660000000411,3.9395,3.9035,-0.03599999999999959
2230+114,8520.0,58254.3401,58290.13435,35.79424999999901,3.9035,3.8271,-0.07640000000000002
2230+114,8520.0,58382.98076,58406.91465,23.933890000000247,3.3044,3.2582,-0.0461999999999998
2230+114,8520.0,58532.43901,58557.36546,24.926449999999022,3.1724,3.1801,0.007699999999999818
2230+114,8520.0,58557.36546,58589.28461,31.919150000001537,3.1801,3.3033,0.1232000000000002
2230+114,22000.0,53751.473,53772.55,21.077000000004773,6.93,6.916,-0.013999999999999346
2230+114,22000.0,53751.473,53772.558,21.084999999999127,6.93,7.146,0.2160000000000002
2230+114,22000.0,53772.55,53806.441,33.890999999995984,6.916,6.758,-0.15800000000000036
