Name,HHMMSS,# MJD,Freq (MHz),Elev (deg),Flux (Jy),e_flux (Jy),Unnamed: 7
3C454.3,225249,59103.955,24100,61.6272,13.4198,0.3836,
3C454.3,215758,59130.91695,8305,58.797,17.6129,0.0613,
3C454.3,210041,59130.87712,24100,61.7108,13.1675,0.3609,
3C454.3,193326,59164.81659,8305,59.6975,17.1722,0.0552,
3C454.3,182438,59174.76875,24100,61.325,13.6827,0.2132,
3C454.3,200035,59174.8354,24100,52.2128,13.5013,0.2231,
3C454.3,163235,59197.69095,24100,61.7362,13.3408,0.346,
3C454.3,173212,59197.73239,8305,59.0026,15.807,0.0534,
3C454.3,151830,59230.63955,8305,59.3339,14.5269,0.056,
3C454.3,143316,59230.60808,24100,61.6314,12.2813,0.3158,
3C454.3,132854,59261.56344,8305,58.2355,15.0042,0.0552,
3C454.3,151732,59261.63888,8305,43.2468,15.1812,0.0622,
3C454.3,122446,59261.51884,24100,61.7239,10.8472,0.3007,
3C454.3,111810,59292.47265,8305,59.0429,13.7453,0.0517,
3C454.3,110316,59297.46229,8305,58.6194,14.4426,0.0581,
3C454.3,102622,59297.43663,24100,61.1178,10.1533,0.2736,
3C454.3,71318,59354.30261,8305,59.1385,13.546,0.0529,
3C454.3,62232,59354.26729,24100,61.6873,10.0017,0.2864,
3C454.3,44609,59391.20041,8305,59.2831,13.0103,0.0585,
3C454.3,24931,59391.11937,24100,59.109,9.8748,0.1537,
3C454.3,42112,59391.18305,24100,60.9059,9.6255,0.147,
3C454.3,30313,59416.12893,8305,59.6551,12.7889,0.0564,
3C454.3,21921,59416.09842,24100,61.6755,9.2131,0.3983,
3C454.3,3117,59455.02342,8305,59.5488,12.2585,0.0845,
3C454.3,3209,59456.02403,8305,59.1561,11.9551,0.0736,
3C454.3,234555,59455.99186,24100,61.6075,9.0323,0.3636,
3C454.3,225537,59481.95698,8305,58.6571,11.8169,0.0982,
3C454.3,220111,59481.91914,24100,61.6578,9.53,0.3464,
3C454.3,211039,59506.88409,8305,59.2406,11.769,0.0596,
3C454.3,202232,59506.85064,24100,61.6614,9.3232,0.357,
3C454.3,182959,59547.77253,8305,59.194,11.2278,0.1074,
3C454.3,173023,59547.73108,24100,61.7423,8.965,0.1921,
3C454.3,170934,59568.71667,8305,59.011,11.3577,0.082,
3C454.3,162057,59568.68287,24100,61.6252,8.6359,0.1681,
3C454.3,144517,59593.61642,24100,61.5659,8.7267,0.186,
3C454.3,152431,59593.64373,8305,59.5662,11.209,0.1316,
3C454.3,144517,59593.61642,24100,61.5659,8.7267,0.186,
3C454.3,120106,59632.50242,24100,61.7341,8.2334,0.1679,
3C454.3,100807,59662.42395,24100,61.6806,8.5555,0.1733,
3C454.3,84043,59689.36326,24100,61.1364,8.7138,0.2191,
3C454.3,62451,59718.26985,24100,61.7004,8.6909,0.2185,
3C454.3,152431,59593.64373,8305,59.5662,11.209,0.1316,
3C454.3,130203,59632.54478,8305,58.641,9.9781,0.1163,
3C454.3,105610,59662.45738,8305,59.3285,11.4958,0.0971,
3C454.3,93055,59689.39818,8305,57.3589,11.5544,0.1136,
3C454.3,73456,59718.31762,8305,57.5677,11.2644,0.0899,
3C454.3,25139,59787.1209,8305,58.7383,11.3381,0.0845,
3C454.3,1950,59812.01542,24100,61.6593,7.5618,0.2488,
3C454.3,202024,59870.84914,24100,61.7449,7.7782,0.1939,
3C454.3,213648,59870.90225,8305,57.2174,11.4784,0.1008,
3C454.3,185413,59907.78935,8305,58.8923,11.4243,0.0886,
3C454.3,180044,59907.75216,24100,61.6874,8.265,0.1654,
3C454.3,172949,59932.73074,8305,57.5544,11.375,0.0989,
3C454.3,164638,59932.7007,24100,60.8958,8.2204,0.1669,e_flux_0
3C454.3,150101,59972.62741,8305,56.6373,11.4981,0.1916,
3C454.3,131804,59997.55591,8305,57.1485,11.2992,0.0894,
3C454.3,84201,60030.36421,8305,58.3952,11.4831,0.0656,
3C454.3,95851,60030.41756,8305,61.6703,11.1295,0.0703,
3C454.3,90347,60055.37932,8305,59.5986,12.2191,0.077,
3C454.3,51845,60116.22306,8305,58.315,12.9229,0.0941,
3C454.3,25313,60152.12198,8305,58.6924,13.2578,0.0972,
3C454.3,10244,60179.04526,8305,59.0766,13.6549,0.1033,
3C454.3,230712,60205.96503,8305,59.83,13.5678,0.103,0.2376
3C454.3,121909,59997.51496,24100,61.3956,10.7996,0.2115,
3C454.3,55857,60088.25091,24100,61.7518,9.3668,0.1485,
3C454.3,75339,60088.33058,24100,52.9803,8.9275,0.1588,
3C454.3,42418,60116.1852,24100,61.5912,10.4108,0.1416,
3C454.3,21002,60152.09195,22664,61.3905,10.7967,0.1237,
3C454.3,1540,60179.01253,24100,61.6171,11.7815,0.1392,
3C454.3,221330,60205.92769,24100,61.7474,11.3433,0.1557,
