Name,HHMMSS,# MJD,Freq (MHz),Elev (deg),Flux (Jy),e_flux (Jy),Unnamed: 7
1219+285,3859,59933.04259,8305,32.8227,0.5049,0.017,
1219+285,1845,59976.0203,24100,57.1343,0.4034,0.0424,
1219+285,213159,59975.90546,8305,28.2295,0.4921,0.0216,
1219+285,202028,59996.86477,8305,31.9635,0.4857,0.0154,
1219+285,123759,60115.53656,8305,31.5968,0.4752,0.0186,
1219+285,103700,60151.45353,8305,35.4924,0.5271,0.0421,
1219+285,64527,60205.29466,8305,32.5726,0.5695,0.0205,
1219+285,232054,59996.98014,24100,61.2533,0.5288,0.0541,
1219+285,161248,60088.67862,24100,48.9477,0.389,0.0911,
1219+285,151706,60115.64417,24100,58.6309,0.3886,0.1161,
1219+285,171436,60115.722,24100,72.9942,0.2328,0.1292,
1219+285,120931,60179.5139,24100,68.411,0.4148,0.0638,
