Name,HHMMSS,# MJD,Freq (MHz),Elev (deg),Flux (Jy),e_flux (Jy),Unnamed: 7
3C207,81729,59482.34807,24100,57.2988,1.3538,0.1406,
3C207,102655,59482.43795,24100,41.7307,1.2551,0.2141,
3C207,34827,59507.16035,8305,48.0941,1.6622,0.0393,
3C207,62916,59507.27291,24100,57.834,1.3291,0.1977,
3C207,11008,59548.05041,8305,48.4933,1.6152,0.0382,
3C207,61108,59548.26032,24100,41.1354,1.3438,0.0938,
3C207,235000,59568.99475,8305,48.8258,1.5879,0.0362,
3C207,22259,59569.10189,24100,57.9335,1.5145,0.1201,
3C207,10239,59593.0461,24100,57.1924,1.2472,0.0994,
3C207,31157,59593.13589,24100,41.4981,1.2061,0.1025,
3C207,221741,59592.93064,8305,49.1033,1.5425,0.0412,
3C207,10239,59593.0461,24100,57.1924,1.2472,0.0994,
3C207,31157,59593.13589,24100,41.4981,1.2061,0.1025,
3C207,221832,59631.93212,24100,57.7938,1.5079,0.1076,
3C207,202309,59661.852,24100,57.6612,1.2769,0.0907,
3C207,224806,59661.95267,24100,40.2976,1.4004,0.1923,
3C207,183823,59688.77925,24100,57.5909,1.1476,0.1253,
3C207,163734,59717.69535,24100,57.9171,1.3037,0.2137,
3C207,190321,59717.79658,24100,41.0411,1.3546,0.1701,
3C207,120720,59787.50768,24100,57.6925,1.4772,0.1739,
3C207,221741,59592.93064,8305,49.1033,1.5425,0.0412,
3C207,192557,59631.81138,8305,46.5027,1.3925,0.04,
3C207,172628,59661.72841,8305,46.2798,1.5874,0.0422,
3C207,160520,59688.67207,8305,49.7914,1.5443,0.0375,
3C207,133753,59717.56968,8305,45.0301,1.6311,0.0538,
3C207,111039,59812.46832,24100,54.51,1.2974,0.184,
3C207,74026,59812.32144,8305,47.3959,1.5903,0.0371,
3C207,60705,59871.2575,24100,58.5833,1.4487,0.1165,
3C207,83611,59871.36104,24100,44.4472,1.694,0.1632,
